,img_name,tweet_id_x,text_sentiment_label,image_sentiment_label,image_sentiment,confidence,explanation,text,text_sentiment
229,id_1134465613382987777_2019-05-31.jpg,1134465613382987777,Positive,Neutral,negative,0.9,The image is about two weeks without coal. The image is negative because it is about the closure of a coal power station which will result in job losses and a negative impact on the local economy.,"b""OFFICIAL: Britain has gone TWO full weeks without burning any coal for the first time since the industrial revolution \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x94\xb5 We're phasing out coal by 2025 as we aim to become the 1st country to legislate for #netzero.RT to show others about our #ClimateChange action\xf0\x9f\x91\x87 https://t.co/EehD2tk4Xe""",neutral
230,id_1130602301779955712_2019-05-20.jpg,1130602301779955712,Neutral,Negative,negative,0.6,The image is about nuclear energy safety and it shows that there have been 11 meltdowns and 25 deaths in the past 50 years. This is a negative sentiment because it shows that nuclear energy is not as safe as we might think.,"b""I put together this chart to explain why there is so much bipartisan support for nuclear energy lately. It's a no-brainer, no matter what you think of climate change.   #GreenNewDeal #GreenNuclearDeal @subschneider @AOC @POTUS @ShellenbergerMD @BillGates https://t.co/aBQkDcnQmX""",positive
231,id_1161971301877202946_2019-08-15.jpg,1161971301877202946,Positive,Neutral,negative,0.6,The image shows a stack of books and a computer monitor. The top book is titled 'Greta Thunberg No One Is Too Small To Make A Difference'. The second book is titled 'Living Planet Report 2018' and has a picture of two children on the cover. The third book is titled 'IPCC Global Warming of 1.5°C' and has a graph on the cover. The overall sentiment of the image is negative because it is about climate change and the疊放的書都是與環境議題相關，書的內容可能偏向負面,"b""After 12 brilliant years with @WWFScotland I'm excited to have joined @ScottishPower to help accelerate our response to #ClimateChange & delivering #netzero.  Inspiration on the desk and from Whitelee windfarm out of the window. https://t.co/AaEPkdvXck https://t.co/uUYFfbzrNp""",positive
232,id_1160183455172497410_2019-08-10.jpg,1160183455172497410,Negative,Negative,negative,1.0,"The image is a photo of a young woman holding a sign that says 'There is no planet B'. The woman's expression is serious, and the overall tone of the image is negative.","I had my first #ClimateStrike yesterday, we need action RIGHT NOW because there\xe2\x80\x99s no planet B!Thanks to all people who encourage me everyday to fight for my own future, together we\xe2\x80\x99ll obtain environmental justice for our generation!#FridaysForFuture #ClimateChange https://t.co/Z6UC8dwBJN",positive
233,id_1102836514411560961_2019-03-05.jpg,1102836514411560961,Neutral,Negative,neutral,0.8,"The image is about a news article discussing a school strike for climate change. The article is reporting that the Green and Labour MPs will support the strike, while the National MPs are opposed to it. The image does not express an opinion on the strike itself.","b""It's weird @simonjbridges is against school kids taking the day off for climate change but actively took part in an America's Cup parade where kids took the day off school.https://t.co/0q7NPKlPES https://t.co/VvsIO2nPMw""",negative
234,id_1082369786493968384_2019-01-07.jpg,1082369786493968384,Positive,Positive,positive,0.9,"The image shows two people smiling and laughing together, which is a positive sentiment.","Congratulations, @GavinNewsom, on your swearing in! I know you\xe2\x80\x99ll be a strong leader for California on everything from combating climate change to ensuring everyone can afford to pursue higher education. https://t.co/JKlPJcPr7P",positive
235,id_1211723409656340481_2019-12-30.jpg,1211723409656340481,Negative,Negative,negative,0.9,"The image shows a road with a large bushfire in the background. The sky is dark and there are flames on either side of the road. The image is likely to evoke feelings of fear, anxiety, and sadness.",Thankfully most homes and all of my friends across East Gippsland from Bairnsdale to Lakes Entrance have been spared in an incredibly hostile day from Mother Nature. To deny climate change is utterly incredible to anyone who reads the science..#vicfires https://t.co/95Jdbl63fv,neutral
236,id_1134942471018827776_2019-06-01.jpg,1134942471018827776,Neutral,Positive,positive,0.9,The image shows a group of people smiling and posing for a photo. Arnold Schwarzenegger is in the center of the photo and has his arm around two people. The background is a blue curtain with flags. The overall composition of the image is pleasing and the people in it appear to be happy. ,Political Climate joined Gov Schwarzenegger at #R20AWS last week to talk about #climateaction and the #bipartisan nature of schnitzel. Plus we interviewed climate change activist @GretaThunberg! Listen in our latest podcast episode:https://t.co/sdypjPFQl4 #FridaysForFurture https://t.co/vuflFJORJT,neutral
237,id_1127398425635373057_2019-05-12.jpg,1127398425635373057,Negative,Negative,negative,0.6,The woman in the image is expressing concern about the environment.,me freaking out over the urgency of climate change https://t.co/UNfW19Mh3P,negative
238,id_1176273789740437504_2019-09-23.jpg,1176273789740437504,Neutral,Negative,negative,0.9,"The image contains a quote from Greta Thunberg, a climate change activist. She is speaking about the negative impacts of climate change, such as people suffering, ecosystems collapsing, and mass extinction. The quote is a warning to world leaders to take action on climate change.","b""Youth activist Greta Thunberg delivered harsh words to the world's leaders at the start of the U.N. Climate Action Summit. https://t.co/RcceOmZeXU https://t.co/qpKxTJgffl""",negative
239,id_1121826086357229569_2019-04-26.jpg,1121826086357229569,Neutral,Negative,negative,0.9,The image is about climate change and the title suggests that nationalizing oil companies is a solution. The image is negative because it implies that climate change is a serious problem and that nationalizing oil companies is a necessary step to address it.,"Owen Jones: We can only end climate change if we nationalise oil companies.Meanwhile, the 5 largest oil companies in the world:Saudi Aramco (nationalised)Sinopec (nationalised)China National Petroleum Corporation (nationalised)Exxon Mobil (PLC)Royal Dutch Shell (PLC) https://t.co/mD6jYHMTOe",neutral
240,id_1176909456904544256_2019-09-25.jpg,1176909456904544256,Neutral,Neutral,negative,0.8,"The article is about how the Climate Finance Partnership, a group of 50 financial giants, is using the climate crisis to make money. The article is critical of the Climate Finance Partnership, and it argues that the group is not doing enough to address the climate crisis.","b""Questioning global warming isn't doing the bidding of big banks & corporations.The political establishment, big banks & corporations are all profiting from climate change hysteria.Amplifying global warming hysteria isn't challenging the status quo, it's upholding it. https://t.co/s2zYb9RCKP""",negative
241,id_1176235228085571584_2019-09-23.jpg,1176235228085571584,Negative,Neutral,negative,0.9,"The image is of a politician with a red X over his face, indicating that the image is negative.","\\En la lucha contra el cambio clim\xc3\xa1tico debemos tener en cuenta la perspectiva de g\xc3\xa9nero. Las mujeres y las ni\xc3\xb1as son las personas m\xc3\xa1s vulnerables a sus consecuencias\\"".-- @sanchezcastejon, desde la Cumbre de #Acci\xc3\xb3nClim\xc3\xa1tica de la ONU en Nueva York https://t.co/aMiHuG40fU #UNGA https://t.co/YEXz9aHjNb""",neutral
242,id_1110972291175714816_2019-03-27.jpg,1110972291175714816,Negative,Negative,negative,0.9,The image shows a whale trapped in a rope. It looks like the whale is in pain and it is likely going to die if it doesn't get help.,California ordered crab fisheries to close in April to protect endangered whales and turtles.45 whales got entangled in fishing gear on the West Coast last year \xe2\x80\x94 up 78% from 2014 \xe2\x80\x94 as climate change pushes the animals closer to shore in search of food. https://t.co/Ap6Poy9Epo,neutral
243,id_1176537669196599296_2019-09-24.jpg,1176537669196599296,Positive,Neutral,positive,0.6,The image is about joining the big climate fightback and every tree counts. It is a positive message about taking action on climate change.,"I can think of little more satisfying than to plant a tree and to watch it grow.For #ClimateChange, for global & personal wellbeing, for our futures, the @WoodlandTrust are asking people to pledge to plant a tree on 30 Nov.Pledge now https://t.co/bSJV8F2UJz #EveryTreeCounts https://t.co/HXwGG28o5u",positive
244,id_1106303248816836613_2019-03-14.jpg,1106303248816836613,Positive,Negative,negative,0.9,The image depicts a melting globe which is a symbol of climate change and global warming. This is a negative event and the sentiment of the image is negative.,Daughter\xe2\x80\x99s placard painting skills right up there. #climatechange #climatestrike #savetheplanet https://t.co/b6pTojkUGM,neutral
245,id_1093586566549655552_2019-02-07.jpg,1093586566549655552,Neutral,Neutral,positive,0.75,"The image shows a group of people, including Alexandria Ocasio-Cortez, standing in front of a sign that says 'Green New Deal'. The people in the image are smiling and appear to be happy and excited. The image is likely related to the Green New Deal, which is a set of policies that aims to address climate change and economic inequality. The image is positive because it shows people coming together to support a common cause.","After decades of inaction on climate change, I\xe2\x80\x99m so proud to stand with @RepAOC @SenMarkey & others to say that NOW is the time to #ActOnClimate & move forward on the #GreenNewDeal! https://t.co/xwUKnxJnJ4",positive
246,id_1144133053402505216_2019-06-27.jpg,1144133053402505216,Positive,Neutral,neutral,1.0,The image shows a man signing a document. It is not possible to determine the sentiment of the image based on the content.,The legislation to amend the Climate Change Act to ensure we are the first G7 country committed to #NetZero by 2050 has this week passed in both the Commons and Lords. I have signed the SI as @beisgovuk Energy Minister- ensuring the legislation will come into force from today https://t.co/KmitQFNPKk,neutral
247,id_1114197293991854080_2019-04-05.jpg,1114197293991854080,Negative,Negative,negative,0.8,"The image shows a girl walking through a flooded area. The girl is wearing a backpack and her clothes are wet. The water is murky and there is debris floating in it. The background of the image is a wall made of sticks and there are some trees in the distance. The image is taken from a low angle, which makes the girl look small and vulnerable. The overall tone of the image is one of sadness and despair.",No child should have to walk through dirty and dangerous water on her way to school.#ClimateChange is threatening the lives and futures of 19m children in Bangladesh. Inaction is not an option. https://t.co/DdmzTf31Hj,negative
248,id_1200033236258377728_2019-11-28.jpg,1200033236258377728,Neutral,Neutral,positive,0.75,"The image shows a vote count in the European Parliament. The vote count is 673 in favor, 225 against and 49 abstentions. This is a positive sentiment because the motion has passed.","The European Parliament today decides to call climate change what it is, a global emergency. I will take that message to #COP25 in Madrid on Monday. https://t.co/hYBB0Yc0l1 #ClimateEmergency https://t.co/I4Q1zTV6Yq",neutral
249,id_1130411085859762180_2019-05-20.jpg,1130411085859762180,Neutral,Neutral,neutral,1.0,The image is of a man in a suit looking at the camera. His expression is neutral. The background is a night cityscape.,"\xe2\x80\x9cIf Scott Morrison is clever, he will take Arthur Sinodinos\xe2\x80\x99 advice on climate change - and the advice of others - and embrace the Opposition in terms of major issues.\xe2\x80\x9d @TonyHWindsor #auspol #TheDrum https://t.co/YDCHq5FKCV",neutral
250,id_1192140146428264448_2019-11-06.jpg,1192140146428264448,Negative,Negative,negative,0.8,The image shows a young boy standing on a car in a flooded area. The boy is surrounded by damaged buildings and debris. The image is likely depicting the aftermath of a natural disaster. The sentiment of the image is negative because it shows the devastation caused by the disaster.,"Heavy rains across East Africa have killed over 60 people and displaced 1 million people in South Sudan, Somalia, Ethiopia and Kenya.Scientists say the rains were caused by unusually warm ocean cycles, and will become more frequent because of climate change. https://t.co/ujOYkbXeAc",negative
251,id_1114667816941162497_2019-04-06.jpg,1114667816941162497,Positive,Neutral,positive,0.9,"The image is about New York State's goal to have 100% carbon-free electricity by 2040. The image shows a solar panel, which is a renewable energy source. The image is likely to be seen as positive by people who are interested in clean energy and the environment.","b""We have to act quickly to fight climate change.As part of New York's #GreenNewDeal, New York has set the most ambitious climate goal in the nation: 100% carbon-free electricity by 2040. https://t.co/sJArLYAWZs""",positive
252,id_1097569126426374145_2019-02-18.jpg,1097569126426374145,Negative,Negative,negative,0.6,"The image is a map that shows the potential flood depths in Los Angeles if the Whittier Narrows Dam fails. The map shows that large areas of the city would be flooded, including downtown Los Angeles and the surrounding areas. The image is likely to make people feel concerned or scared.","\xf0\x9f\x8c\xa8\xef\xb8\x8f\xf0\x9f\x92\xa6\xf0\x9f\x8c\x8a\xf0\x9f\x86\x98 > Climate change is bringing dangers that go well beyond drought and wildfires. There is growing concern from U.S. Army Corps of Engineers that a \\mega storm\\"" could overwhelm a dam and produce a killer flood in Southeast LA county. https://t.co/VDu0T2nF3B @LouisSahagun https://t.co/33Chbscstj""",negative
253,id_1088075902863343616_2019-01-23.jpg,1088075902863343616,Negative,Negative,negative,0.9,"The painting is of a person screaming in agony, with a blood-red sky in the background. The colors are bright and intense, and the brushstrokes are thick and expressive. The overall effect is one of horror and despair.","\\...we\xe2\x80\x99re like, the world is gonna end in 12 years if we don\xe2\x80\x99t address climate change.\\""--Rep. Alexandria Ocasio-Cortez (@AOC) January 21, 2019 https://t.co/NNLektMQfi""",negative
254,id_1175165907443671040_2019-09-20.jpg,1175165907443671040,Neutral,Neutral,positive,0.9,The person in the image is smiling and holding up a peace sign. They are also wearing a shirt with a cartoon character on it. The overall tone of the image is positive.,this was my \xe2\x80\x9ckick climate change & climate deniers\xe2\x80\x9d outfit \xe2\x9c\x8c\xef\xb8\x8f\xf0\x9f\xa6\x8a\xf0\x9f\xa5\xbe https://t.co/TaXMikjDkh,neutral
255,id_1151082202026958848_2019-07-16.jpg,1151082202026958848,Negative,Positive,positive,0.8,The image is about climate change and it is urging people to take action. The image is positive because it is hopeful that we can still do something about climate change.,#ObamaWasBetterAt taking action against the Climate Change crisis that threatens our very existence-- We need a leader willing to make the necessary sacrifices.  Wake up America! https://t.co/NDP4GbFYCF,neutral
256,id_1182656998787239936_2019-10-11.jpg,1182656998787239936,Positive,Neutral,positive,0.6,"The image shows a group of people in a room, listening to a speaker. The speaker is talking about clean air and the importance of taking action to improve air quality. The audience appears to be engaged and interested in what the speaker is saying. The overall sentiment of the image is positive.","b""Packed house at Breathe Deeply seminar @c40cities, all of whom were deeply impressed by Delhi CM @ArvindKejriwal's strategy on public participation and people's power for climate change.25+ mayors, city leaders and delegates have left me their cards with a request to meet him! https://t.co/FDM5Psr0D5""",positive
257,id_1115718002672934912_2019-04-09.jpg,1115718002672934912,Positive,Positive,positive,0.75,"The image is about a candidate's proposal for a green new deal. The proposal includes raising revenue through municipal debt financing, a land value tax, taxes on privately-owned golf courses, a real estate speculation tax, congestion pricing, and using the revenue to pay for LEED-certified affordable housing, an extensive bike lane network, free public transit, a downtown streetcar, and green public housing districts. The image is positive because it is about a plan to improve the city and make it more sustainable.","When politicians say cities can\'t take action on climate change, don\'t listen.And when skeptics ask \\bUt HoW aRe yOu GuNna pAy fOr iT?,\\"" show them this graphic.The choice before us is between inaction and survival. As a Seattle city councilmember, I\'ll choose action. \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x8f\x99\xf0\x9f\x8c\xbf https://t.co/RBaG6mYUOg""",negative
258,id_1190456613053689856_2019-11-02.jpg,1190456613053689856,Positive,Neutral,positive,0.7,"The sign is encouraging people to vote in November and is using the hashtag BlueTsunami, which is associated with the Democratic party. Therefore, the sentiment of the image is positive.","I brought my fourteen year old daughter Kate and a friend to the #YouthClimateStrike in Los Angeles, where thousands of people listened to #GretaThurnberg speak about #ClimateChange. I was thrilled to see that there were plenty of reminders to #VoteBlueNoMatterWho in 2020! https://t.co/JV9P2ehF2x",positive
259,id_1149125127847776256_2019-07-11.jpg,1149125127847776256,Positive,Positive,positive,0.9,The image shows Justin Trudeau smiling and shaking hands with another person. The crowd is cheering and holding up signs in support of Trudeau. This indicates that the sentiment of the image is positive.,"Welcome to the team, @s_guilbeault! Together we\xe2\x80\x99ll keep working to grow the middle class, fight climate change, and build a better, cleaner future for Quebecers \xe2\x80\x93 and all Canadians. https://t.co/FZ0CB3d6yW",positive
260,id_1099649696073695232_2019-02-24.jpg,1099649696073695232,Negative,Neutral,positive,0.7,"The image shows a group of people, including children, protesting for climate justice. The protesters are holding signs and chanting slogans. The overall sentiment of the image is positive because it shows people coming together to fight for a common cause.","Tell your friends, tell your family, tell everyone you can that young people are rising! We\xe2\x80\x99ve had enough denial, enough betrayal, enough silence and inaction. Join us on March 15th as we join countries around the world in the strike against climate change! (\xf0\x9f\x93\xb7: Cardiff Feb 15th) https://t.co/qFwqZmQK3D",neutral
261,id_1193580791579709442_2019-11-10.jpg,1193580791579709442,Neutral,Negative,negative,0.8,The image is about a group of people discussing the idea of taxing carbon emissions as a mechanism for reducing the rate at which we burn fossil fuels. The overall sentiment of the image is negative because the people in the image are expressing their disapproval of the idea.,"A group of boomers accidentally added me to their group text late last night and wouldn\xe2\x80\x99t stop sending stupid texts. So, I\xe2\x80\x99ve been spamming them with climate change talking points. Now they\xe2\x80\x99re trying to figure out how to get rid of me. https://t.co/03qsBuaJm7",negative
262,id_1144615867059179521_2019-06-28.jpg,1144615867059179521,Neutral,Neutral,negative,0.8,"The image shows a weather forecast with very high temperatures in France. The colors used in the image are mostly red and yellow, which are often associated with danger and heat. The text in the image also uses words like 'record' and 'absolute', which suggest that the temperatures are unusually high and could be dangerous. Overall, the image gives the impression that the heatwave is a negative event.","For the first time on record, #France sees a temperature above 45\xc2\xb0C. Villevieille measured 45.1\xc2\xb0C this afternoon at 1459, topping the previous record of 44.3\xc2\xb0C set just an hour previously, per @meteofrance https://t.co/EfK5t9eCBd #heatwave #climatechange https://t.co/1xLdoXQCVo",neutral
263,id_1090567795480375296_2019-01-30.jpg,1090567795480375296,Neutral,Neutral,neutral,1.0,"The image is a diagram of the polar vortex. It does not express any opinion or emotion, so its sentiment is neutral.","The Word Upside Down: North Pole facing heatwave with temperatures 25\xc2\xb0F (14\xc2\xb0C) above normal,While temperatures across the US upper Midwest fell an astonishing 50\xc2\xb0F (28\xc2\xb0C) below normal, with the air feeling like -50\xc2\xb0CBecause: Climate Changehttps://t.co/LRyI0cOuLP https://t.co/Q26eVXufA8",neutral
264,id_1107395909464125440_2019-03-17.jpg,1107395909464125440,Negative,Positive,positive,0.9,"The image shows a group of people riding bicycles in a park. The people are smiling and appear to be enjoying themselves. The image is bright and sunny, which suggests that the weather is good. The overall tone of the image is positive.","b""Seriously Australia. How can this be illegal ? How can this be called reckless ? Why are the fines for this higher than the fine for speeding ? Why is this equated with 'climate change denial' and 'anti vaccination' ? Why does this photo elicit panic on social media ? https://t.co/GYeG98bxKj""",negative
265,id_1127954912128720896_2019-05-13.jpg,1127954912128720896,Negative,Neutral,neutral,1.0,"The image is of a man in a suit and bow tie, with a neutral expression on his face. It is difficult to determine his sentiment from the image alone.","WATCH: Bill Nye tees off on climate change skeptics: \\The planet is on f--king fire!\\"" https://t.co/7xB5l0I6ts https://t.co/CXosHztTkS""",negative
266,id_1121036941435252736_2019-04-24.jpg,1121036941435252736,Neutral,Neutral,positive,0.6,The image shows a majestic mountain range with a clear blue sky and fluffy white clouds. The mountain range is covered in snow and the sun is shining. The image is very peaceful and serene.,"b""#ClimateChange and #AirPollution are closely interlinked. By reducing air pollution we protect the climate. Quick action to reduce pollutants can decrease the chances of triggering dangerous climate tipping points. Let's #BeatAirPollution! \xf0\x9f\x91\x89 https://t.co/RzJVxp3hdl https://t.co/Z3dpngHxiH""",neutral
267,id_1110905861394698240_2019-03-27.jpg,1110905861394698240,Neutral,Negative,negative,0.8,"The image shows a man standing in front of a destroyed house. The man is surrounded by reporters and is making a statement. The image is likely related to a natural disaster, such as a wildfire. The sentiment of the image is negative because it depicts a scene of destruction and loss.",I believe our nation is ready for leadership to confront the existential threat of climate change head-on. Because we are the first generation to truly feel its sting -- and the last who can do something about it. #OurClimateMoment https://t.co/lJRgegBV0t,positive
268,id_1203052628831297548_2019-12-06.jpg,1203052628831297548,Neutral,Negative,positive,0.7,"The image shows a large crowd of people marching in a protest for climate justice. The people are holding signs and chanting slogans, and they appear to be passionate about their cause. The image is inspiring and hopeful, and it suggests that people are coming together to fight for a better future.","Manifestaci\xc3\xb3n por el clima, Madrid.#COP25Madrid #Clima #ClimateChange #ClimateJustice #ClimateActionNow https://t.co/FTM5dQlVcr",neutral
269,id_1153363347406041099_2019-07-22.jpg,1153363347406041099,Negative,Negative,negative,0.9,"The image shows a house that has been damaged by a tornado. The roof is torn off, and the walls are cracked. The house is uninhabitable, and the damage is extensive.",Report: Average American Must Have Life Ruined By Natural Disaster Every 6 Minutes To Fear Climate Change https://t.co/TYSuApbtyL https://t.co/GDmZwSwBU7,negative
270,id_1111651600655962113_2019-03-29.jpg,1111651600655962113,Neutral,Positive,positive,0.9,"The image shows a young woman smiling and holding a sign that says 'Fridays for Future', which is a positive message about taking action on climate change. The woman's expression and the message on the sign indicate that she is passionate about this issue and is taking action to make a difference.",Day 80! #FridaysForFuture youth are striking around the world. How long will it take for society to listen! @GretaThunberg @Fridays4future @FFF_USA #ClimateStrike #climatechange #climatecrisis #ClimateActionNow https://t.co/lasi1XyVD4,neutral
271,id_1176564968742932480_2019-09-24.jpg,1176564968742932480,Neutral,Negative,negative,0.7,The image is about a video that is questioning the consensus among climate scientists that climate change is real and caused by humans. The image is negative because it is trying to cast doubt on the scientific consensus on climate change.,"b""> Climate Change is fakeBut scientists all say that it's real> Okay, Climate Change is real, but it's out of contextHow is it out of context?> Climate Change is real & it's good actually https://t.co/VgcPgwRJtn""",neutral
272,id_1208227127369191424_2019-12-21.jpg,1208227127369191424,Negative,Negative,neutral,0.8,"The image shows a large iceberg in the ocean. The sky is cloudy and the water is dark. The scene is cold and inhospitable. However, the iceberg is also beautiful and majestic. It is a reminder of the power of nature.","Due to #climatechange, the country I now call home is literally on fire. My city is forecast to be hottest city in Australia on #ChristmasDay. I saw climate change imprinted in even the most remote location, #Antarctica, because ecosystems are connected. My heart is heavy. https://t.co/62wFgvG8Ke",negative
273,id_1190515268356755461_2019-11-02.jpg,1190515268356755461,Negative,Positive,positive,0.9,"The image shows Leonardo DiCaprio and Greta Thunberg smiling and sitting together in a garden. The background is blurred, and the overall tone of the image is positive.","You still flying on that private jet and cruising on those mega yachts lecturing the rest of us on \xe2\x80\x9cclimate change,\xe2\x80\x9d you little turd? https://t.co/aVnjhbH8wI",negative
274,id_1132696044456820737_2019-05-26.jpg,1132696044456820737,Neutral,Neutral,neutral,0.8,"The image shows a man in a suit getting off a plane. He is waving, which is a positive gesture. However, the expression on his face is neutral. Overall, the image is likely neutral.",Akufo-Addo attends world climate change summit.#JoyNews https://t.co/fQtHypRaL3,neutral
275,id_1124411918335143936_2019-05-03.jpg,1124411918335143936,Negative,Negative,positive,0.75,"The image shows a group of people sitting and listening to a speaker. The people are smiling and engaged, which suggests that they are enjoying the event. The overall sentiment of the image is positive.",BAM! Canada Climate Strike activists and students stage die-in at @JustinTrudeau\xe2\x80\x99s youth summit to protest government inaction on #climatechange.There is no planet B. #ActOnClimate #ClimateStrike #FridaysforFuture #cdnpoli #GreenNewDeal @GretaThunberg Pic via Emma Lim https://t.co/tLHa5YGhO4,negative
276,id_1195849611392380929_2019-11-16.jpg,1195849611392380929,Neutral,Neutral,negative,0.9,The image is a badge with text expressing the wish to vote someone out of office.,I\xe2\x80\x99m #TooFarLeft because I believe we shouldn\xe2\x80\x99t saddle the next generation with air & water pollution \xe2\x80\x94 and severe climate change. I believe healthcare and public education from preschool through college should be government funded. Assault rifles should be banned. #TheResistance https://t.co/QoY76suoTG,neutral
277,id_1151646784067780608_2019-07-18.jpg,1151646784067780608,Neutral,Positive,positive,0.9,The image shows a boy and a girl hugging each other. The boy is smiling and the girl is looking at him with a shy expression. The overall tone of the image is positive as it portrays a loving relationship between two people.,Oi oi oi @DomingoZeke bakit mo sinisingit yang si @ShielaaaaUbaldo sa bisig mo? Is that a solution to our ballooning foreign debt or is it one of the ways to end climate change or at to least reduce the no. of people living in extreme poverty? Sagot! Sagot! Sagot! #DonKiss https://t.co/36d5WngYsg,neutral
278,id_1159444180265050113_2019-08-08.jpg,1159444180265050113,Neutral,Negative,negative,0.9,"The man in the image is frowning, which suggests that he is not happy.","Cory Booker unveils climate change plan modeled after New Deal to help farm and wetlands conservation, reforestation https://t.co/zCUk9NgrKJ https://t.co/zlwdkNOmRO",neutral
279,id_1211407458687578112_2019-12-29.jpg,1211407458687578112,Negative,Positive,positive,0.75,The image shows a group of people hugging and smiling. This suggests that they are happy and enjoying themselves. The image is therefore classified as positive.,"Remember how the Coalition celebrated when they scrapped the price on carbon? There they were, exchanging high fives & hugging each other when they sent us backwards by not recognizing climate change. We would have been on the road to a meaningful start......#bushfirecrisis https://t.co/d8sF8q82bw",neutral
280,id_1179744182015074305_2019-10-03.jpg,1179744182015074305,Neutral,Negative,negative,0.9,The image is a letter from the U.S. Senate Committee on Foreign Relations to the Secretary of State Mike Pompeo. The letter expresses concern over the Trump administration's decision to withdraw from the Paris Agreement on climate change. The letter states that the decision is 'a blow to our national security and global leadership' and that it will 'undermine our ability to address the threat of climate change'. The letter also states that the decision is 'contrary to the will of the American people' and that it will 'harm our economy'. The overall sentiment of the letter is negative.,"b""I sent a letter with all of my Democratic colleagues on the Senate Foreign Relations Committee to @SecPompeo demanding justification for U.S. withdrawal from the Paris Climate Accord. Climate change is here & we must work with other nations if we're to mitigate its worst effects. https://t.co/BQHrU1IEQb""",neutral
281,id_1154423331866722306_2019-07-25.jpg,1154423331866722306,Negative,Neutral,positive,0.7,The image shows a weather forecast for Abidjan. The forecast is for sunny weather with a high of 28 degrees Celsius. This is likely to be considered positive weather for most people.,"D\xc3\xa9r\xc3\xa8glement climatique ou g\xc3\xa9ographique.? A chacun son analyse pour se faire une id\xc3\xa9e du danger qui nous guette, tous. Mieux vaut pr\xc3\xa9venir que gu\xc3\xa9rir. #ClimateChange https://t.co/oX4DfqdAj8",neutral
282,id_1156491239539261441_2019-07-31.jpg,1156491239539261441,Positive,Positive,neutral,1.0,"The image shows a group of people, including a woman in a red blazer, walking down a street. The people are all smiling and looking relaxed. The background is a busy street with cars and people walking. The image is well-lit and the colors are bright. The overall tone of the image is positive.","Meeting our great EU team in Madrid @ComisionEuropea. Looking forward to seeing acting PM @sanchezcastejon & to discussing my political guidelines and topics of particular importance for Spain: Social Europe, climate change, migration, the Conference of Europe, gender balance. https://t.co/h8x6AfWtJg",positive
283,id_1101871231974948864_2019-03-02.jpg,1101871231974948864,Negative,Neutral,neutral,0.7,"The image shows a person in the water holding a stick. The person is partially above and partially below the water. The water is murky and green. The background is a blur of green and blue. The person's expression is neutral. The image is taken from a low angle, which makes the person look larger than life. The overall tone of the image is neutral.","b""The ocean economy is worth over US$2.5trillion per year!\xf0\x9f\x92\xb2But marine wildlife \xf0\x9f\x90\x99\xf0\x9f\x90\xb3 is under threat from habitat destruction, pollution and climate change.Tomorrow on #WWD2019 we're calling for a global agreement to #StopPlasticPollution:  https://t.co/OF5fqwYt9c#Connect2Earth https://t.co/hREwkpWDBt""",negative
284,id_1151904623176945665_2019-07-18.jpg,1151904623176945665,Positive,Neutral,positive,0.9,The image shows two people smiling and shaking hands. This is a positive sentiment.,"b""Day 2 of the #CanadaEUSummit kicked off with productive meetings on how we'll keep creating more middle class jobs through CETA & working together on pressing global challenges: fighting climate change, advancing gender equality, defending our shared values & international law. https://t.co/QLHO8Ydq5O""",positive
285,id_1106918132298539008_2019-03-16.jpg,1106918132298539008,Negative,Neutral,neutral,0.6,The image shows a vast and rugged mountain landscape with several lakes and rivers. There is no clear indication of human presence or activity. The overall impression is one of peace and tranquility.,"Permafost peatlands...\xf0\x9f\x94\xb8Store 1/2 of the world\xe2\x80\x99s soil organic carbon\xf0\x9f\x94\xb8Are undergoing rapid change due to #ClimateChangeIt\xe2\x80\x99s critical that peatlands stay frozen & store their carbon deposits to avoid an uncontrollable \\hothouse earth\\"" \xf0\x9f\x91\x89 https://t.co/CnS4OGvNrT https://t.co/EqairQQrvo""",neutral
286,id_1155145067704856576_2019-07-27.jpg,1155145067704856576,Neutral,Negative,prediction failed,0.0,No sentiment detected.,Greens getting ready for a day of fighting climate change without class politics https://t.co/HRT4xEDpig,neutral
287,id_1161526305147559936_2019-08-14.jpg,1161526305147559936,Neutral,Neutral,neutral,1.0,The image is about climate change and land. It asks the reader what they will do with the report they asked for. The image does not express any positive or negative sentiment.,"Too busy, or need poetry? Here\xe2\x80\x99s the #IPCC\xe2\x80\x99s Special Report on Climate Change and Land #SRCCL summarised in 29 #haiku #sciku. (Disclaimer: personal choices here, not representing the same balance as the full report. Apologies for misappropriating this ancient art form\xe2\x80\xa6) [1/29] https://t.co/ta4KVwvS05",neutral
288,id_1139584989018898433_2019-06-14.jpg,1139584989018898433,Positive,Positive,positive,0.6,"The image shows a group of people smiling and holding a sign that says 'I can't believe I'm marching for facts'. This suggests that the people in the image are happy and optimistic about the future, which is a positive sentiment.","\xf0\x9f\x8c\x8d This afternoon with @Svante_Thunberg at the #FridaysForFurture strike in Stockholm. \xe2\x80\x98I can\xe2\x80\x99t believe I\xe2\x80\x99m marching for facts\xe2\x80\x99(Yes, he is the father of @GretaThunberg, who had a meeting with scientists on this square)#ClimateStrike #climatechange #environment #nature https://t.co/MGFTDHfLbz",neutral
